"Expedition","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm)","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Responsible","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (m)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)"
"N-ICE15","ZOT-111","N-ICE","R/V Lance","Multinet-22",,80.8830,8.5115,1034,24/05/2015 17:15,"Multinet 200 μm",200,50,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 3",,,,,,,,,,,
"N-ICE15","ZOT-112","N-ICE","R/V Lance","Multinet-22",,80.8830,8.5115,1034,24/05/2015 17:15,"Multinet 200 μm",50,20,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 3",,,,,,,,,,,
"N-ICE15","ZOT-113","N-ICE","R/V Lance","Multinet-22",,80.8830,8.5115,1034,24/05/2015 17:15,"Multinet 200 μm",20,0,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 3",,,,,,,,,,,
"N-ICE15","ZOT-114","N-ICE","R/V Lance","Multinet-24",,80.8436,8.4946,1001,25/05/2015 18:30,"Multinet 64 μm",830,600,"Zooplankton","Zooplankton genetics","Anette Wold","removed: 2x1.5cm Aglantha","Floe 3",,,,,,,,,,,
"N-ICE15","ZOT-115","N-ICE","R/V Lance","Multinet-24",,80.8436,8.4946,1001,25/05/2015 18:30,"Multinet 64 μm",600,200,"Zooplankton","Zooplankton genetics","Anette Wold","removed: 2x1.5cm Aglantha","Floe 3",,,,,,,,,,,
"N-ICE15","ZOT-116","N-ICE","R/V Lance","Multinet-24",,80.8436,8.4946,1001,25/05/2015 18:30,"Multinet 64 μm",200,50,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 3",,,,,,,,,,,
"N-ICE15","ZOT-117","N-ICE","R/V Lance","Multinet-24",,80.8436,8.4946,1001,25/05/2015 18:30,"Multinet 64 μm",50,20,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 3",,,,,,,,,,,
"N-ICE15","ZOT-118","N-ICE","R/V Lance","Multinet-24",,80.8436,8.4946,1001,25/05/2015 18:30,"Multinet 64 μm",20,0,"Zooplankton","Zooplankton genetics","Anette Wold",,"Floe 3",,,,,,,,,,,
"N-ICE15","POC-380","N-ICE","R/V Lance","Refrozen lead transect 3",,80.8935,8.5268,1012.3,24/05/2015 12:00,"Ice corer 9 cm",10,24.5,"Sea ice algae","POC/PON","Philipp Assmy","Thin ice transect","Floe 3",,,"Site3",,,25,2.3,,2660,6.8,200
"N-ICE15","BSI-183","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",15,,"Phytoplankton","Biogenic silica","Philipp Assmy",,"Floe 3",,,,,,,,,,,300
"N-ICE15","BSI-184","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",5,,"Phytoplankton","Biogenic silica","Philipp Assmy",,"Floe 3",,,,,,,,,,,300
"N-ICE15","BSI-185","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Phytoplankton","Biogenic silica","Philipp Assmy",,"Floe 3",,,,,,,,,,,300
"N-ICE15","CHL-563","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",15,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","CHL-564","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",5,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","CHL-565","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Phytoplankton","Pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","DOC-298","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",15,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","DOC-299","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",5,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","DOC-300","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","FCM-448C","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",5,,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","same # used for Ship CTD & On-ice CTD","Floe 3",,,,,,,,,,,
"N-ICE15","FCM-449B","N-ICE","R/V Lance","Ship CTD-038",38,80.8858,8.5366,1082,25/05/2015 08:25,"Ship CTD",5,,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","same # used for Ship CTD & On-ice CTD","Floe 3",,,,,,,,,,,
"N-ICE15","FCM-449C","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","same # used for Ship CTD & On-ice CTD","Floe 3",,,,,,,,,,,
"N-ICE15","FCM-450B","N-ICE","R/V Lance","Ship CTD-038",38,80.8858,8.5366,1082,25/05/2015 08:25,"Ship CTD",5,,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","same # used for Ship CTD & On-ice CTD","Floe 3",,,,,,,,,,,
"N-ICE15","FCM-450C","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","same # used for Ship CTD & On-ice CTD","Floe 3",,,,,,,,,,,
"N-ICE15","FCM-451B","N-ICE","R/V Lance","Ship CTD-038",38,80.8858,8.5366,1082,25/05/2015 08:25,"Ship CTD",5,,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","same # used for Ship CTD & On-ice CTD","Floe 3",,,,,,,,,,,
"N-ICE15","FCM-451C","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","same # used for Ship CTD & On-ice CTD","Floe 3",,,,,,,,,,,
"N-ICE15","FCM-461B","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",0,13,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","Top core. Triplicates same numner for UiB","Floe 3",,,63,,,145,23,,,,1.8
"N-ICE15","FCM-462B","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",13,23,"Bacteria","Flow cytometry","Aud Larsen, UiB; Lasse Mork Olsen","Triplicates with same number for UiB","Floe 3",,,63,,,145,23,,,,1.8
"N-ICE15","HPL-320","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",15,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,300
"N-ICE15","HPL-321","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",5,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,300
"N-ICE15","HPL-322","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Phytoplankton","HPLC pigments","Philipp Assmy",,"Floe 3",,,,,,,,,,,300
"N-ICE15","On-ice CTD-073","N-ICE","R/V Lance","On-ice CTD-073",73,80.7101,7.3698,865.2,29/05/2015 12:22,"On-ice CTD",,,"Water","CTD","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","PAB-349","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",15,,"Phytoplankton","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,300
"N-ICE15","PAB-350","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",5,,"Phytoplankton","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,300
"N-ICE15","PAB-351","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Phytoplankton","Particulate absorption","Mats Granskog",,"Floe 3",,,,,,,,,,,300
"N-ICE15","PHT-199","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",15,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","PHT-200","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",5,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","PHT-201","N-ICE","R/V Lance","On-ice CTD-069",69,80.8293,8.3358,996.1,26/05/2015 07:05,"On-ice CTD",1,,"Phytoplankton","Phytoplankton taxonomy","Philipp Assmy",,"Floe 3",,,,,,,,,,,
"N-ICE15","POC-381","N-ICE","R/V Lance","Refrozen lead transect 4",,80.8935,8.5268,1012.3,24/05/2015 12:00,"Ice corer 9 cm",0,10,"Sea ice algae","POC/PON","Philipp Assmy","Thin ice transect","Floe 3",,,"Site4",,,24.5,4,,1780,6.5,200
"N-ICE15","POC-382","N-ICE","R/V Lance","Refrozen lead transect 4",,80.8935,8.5268,1012.3,24/05/2015 12:00,"Ice corer 9 cm",10,24.5,"Sea ice algae","POC/PON","Philipp Assmy","Thin ice transect","Floe 3",,,"Site4",,,24.5,4,,2540,7.1,200
"N-ICE15","POC-383","N-ICE","R/V Lance","Refrozen lead transect 5",,80.8935,8.5268,1012.3,24/05/2015 12:00,"Ice corer 9 cm",0,10,"Sea ice algae","POC/PON","Philipp Assmy","Thin ice transect","Floe 3",,,"Site5",,,24.5,1.75,,1700,6.7,200
"N-ICE15","AMM-435","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",400,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-436","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",300,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-437","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",250,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-438","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",200,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-439","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",150,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-440","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",100,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-617","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",400,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-618","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",300,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-619","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",250,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-620","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",200,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-621","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",150,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-622","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",100,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-462","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",400,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-463","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",300,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-464","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",250,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-465","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",200,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-466","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",150,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-467","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",100,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-643","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",300,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-644","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",250,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-645","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",200,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-646","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",150,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-647","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",100,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-648","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",75,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","MET-590","N-ICE","R/V Lance","Ship CTD-039",39,80.8824,8.5565,976,25/05/2015 09:37,"Ship CTD",5,,"Water","Methane","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","MET-591","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",400,,"Water","Methane","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","MET-592","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",300,,"Water","Methane","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","MET-593","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",250,,"Water","Methane","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","MET-594","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",200,,"Water","Methane","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","MET-595","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",150,,"Water","Methane","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","NUT-1054","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",553,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1055","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",400,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1056","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",300,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1057","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",200,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1058","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",100,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1059","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",75,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","On-ice CTD-074","N-ICE","R/V Lance","On-ice CTD-074",74,80.7190,6.8157,825.9,30/05/2015 07:31,"On-ice CTD",,,"Water","CTD","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","OXI-1045","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",553,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","OXI-1046","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",400,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","OXI-1047","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",300,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","OXI-1048","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",200,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","OXI-1049","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",100,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","OXI-1050","N-ICE","R/V Lance","Ship CTD-049",49,80.2303,6.8514,555,20/06/2015 07:19,"Ship CTD",75,,"Water","δ18 Oxygen","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-1033","N-ICE","R/V Lance","Ship CTD-051",51,80.2091,5.8911,669,22/06/2015 07:34,"Ship CTD",25,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-1034","N-ICE","R/V Lance","Ship CTD-051",51,80.2091,5.8911,669,22/06/2015 07:34,"Ship CTD",15,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-1035","N-ICE","R/V Lance","Ship CTD-051",51,80.2091,5.8911,669,22/06/2015 07:34,"Ship CTD",5,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-1036","N-ICE","R/V Lance","Ship CTD-051",51,80.2091,5.8911,669,22/06/2015 07:34,"Ship CTD",2,,"Water","Salinity","Paul Dodd",,"Floe 4",,,,,,,,,,,
"N-ICE15","SAL-657","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",400,,"Water","Salinity","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","SAL-658","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",300,,"Water","Salinity","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-441","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",75,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-442","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",50,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-443","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",25,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-444","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",15,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-445","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",5,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","AMM-446","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",1,,"Water","Ammonium","Svein Kristiansen, UiT; Pedro Duarte",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-623","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",75,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-624","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",50,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-625","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",25,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-626","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",15,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-627","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",5,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","BAR-637","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",1,,"Water","Barium","Paul Dodd",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-468","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",75,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-469","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",50,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-470","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",25,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-471","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",15,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-472","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",5,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-473","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",1,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-649","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",50,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-650","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",25,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-651","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",15,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-652","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",5,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-653","N-ICE","R/V Lance","On-ice CTD-072",72,80.8242,8.3422,975,26/05/2015 10:51,"On-ice CTD",1,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-654","N-ICE","R/V Lance","On-ice CTD-074",74,80.7190,6.8157,825.9,30/05/2015 07:31,"On-ice CTD",400,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","MET-596","N-ICE","R/V Lance","On-ice CTD-070",70,80.8286,8.3377,996.1,26/05/2015 07:42,"On-ice CTD",100,,"Water","Methane","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
